account_number,month,usage
ACC000071,7,1002.6423161563087
ACC000071,8,1523.0810431445125
ACC000071,9,1489.0687742137516
ACC000071,10,1716.3456454571187
ACC000071,11,1384.6924748003714
ACC000071,12,1296.9479856320518
ACC000072,1,632.4644144347891
ACC000072,2,490.36075236029603
ACC000072,3,368.8463639790217
ACC000072,4,309.8659688493057
ACC000072,5,347.1685976472642
ACC000072,6,499.5519127069047
ACC000072,7,699.0145516063249
ACC000072,8,804.0013792701211
ACC000072,9,807.2820568044453
ACC000072,10,878.8765382313597
ACC000072,11,918.4454471171525
ACC000072,12,858.47637565752
ACC000073,1,617.884561984699
ACC000073,2,431.22190970800875
ACC000073,3,268.6888807920715
ACC000073,4,203.57527817673468
ACC000073,5,274.3898177167441
ACC000073,6,436.7995607484328
ACC000073,7,688.7461544883988
ACC000073,8,933.7371378470908
ACC000073,9,950.2211968105984
ACC000073,10,939.0379921681306
ACC000073,11,968.7065463269834
ACC000073,12,853.6318241853858
ACC000074,1,471.85953732059716
ACC000074,2,333.36629212770157
ACC000074,3,179.43697534663062
ACC000074,4,102.90380770433855
ACC000074,5,189.5369165874815
ACC000074,6,362.1977761838665
ACC000074,7,438.9317362570317
ACC000074,8,785.9160787701828
ACC000074,9,903.8666221403914
ACC000074,10,1178.9416012750678
ACC000074,11,850.6267021306093
ACC000074,12,768.5197355026451
ACC000075,1,695.838171543485
ACC000075,2,640.1027508312584
ACC000075,3,581.2036296299269
ACC000075,4,539.2609835649465
ACC000075,5,612.6641611865225
ACC000075,6,739.1090825737302
ACC000075,7,573.3408610007424
ACC000075,8,779.0111218558434
ACC000075,9,958.9913348003267
ACC000075,10,1072.8683948359885
ACC000075,11,768.9996869862271
ACC000075,12,797.9589160914396
ACC000076,1,1043.191652604116
ACC000076,2,682.8662055841812
ACC000076,3,653.0016915789248
ACC000076,4,623.3779661376146
ACC000076,5,611.8665605928182
ACC000076,6,748.1352868452823
ACC000076,7,973.4872928845836
ACC000076,8,1126.4953456409064
ACC000076,9,1377.2649048931446
ACC000076,10,1368.7097817461122
ACC000076,11,1286.2157723466892
ACC000076,12,1286.6237904039335
ACC000077,1,712.0949439830612
ACC000077,2,465.73663347000905
ACC000077,3,436.24178019952177
ACC000077,4,368.42880496407207
ACC000077,5,366.8916024072566
ACC000077,6,537.1059678591009
ACC000077,7,814.1878121275349
ACC000077,8,1050.1680189690221
ACC000077,9,922.9226614537389
ACC000077,10,1332.325897569888
ACC000077,11,1224.9531148373098
ACC000077,12,1011.9525560374208
ACC000078,1,690.2604108133413
ACC000078,2,622.5706388349802
ACC000078,3,598.6307098880092
ACC000078,4,548.018339672245
ACC000078,5,540.2771732296471
ACC000078,6,562.699783174172
ACC000078,7,711.5474801172014
ACC000078,8,951.1013553817616
ACC000078,9,907.6935594958554
ACC000078,10,1124.4029784731265
ACC000078,11,940.5542535944425
ACC000078,12,999.1152162580486
ACC000079,1,706.747704671906
ACC000079,2,541.6073480162275
ACC000079,3,442.6789380304528
ACC000079,4,384.8666923167289
ACC000079,5,532.5306280792258
ACC000079,6,566.3298144238689
ACC000079,7,675.2585127416946
ACC000079,8,821.8377992324508
ACC000079,9,978.8124448943581
ACC000079,10,878.6434718495111
ACC000079,11,1026.7611955471866
ACC000079,12,828.5062408477213
ACC000080,1,1158.3319533076415
ACC000080,2,668.13111089611
ACC000080,3,367.9019893406833
ACC000080,4,235.66543292008146
ACC000080,5,363.20009465951944
ACC000080,6,500.48720032738913
ACC000080,7,1042.0388501001528
ACC000080,8,1471.9542016478067
ACC000080,9,1742.947851624088
ACC000080,10,1819.0207863912794
ACC000080,11,1644.4398077742844
ACC000080,12,1280.7389630514454
ACC000081,1,854.1613302142721
ACC000081,2,606.721238011325
ACC000081,3,345.4115578815873
ACC000081,4,222.08222838427983
ACC000081,5,381.1047768287013
ACC000081,6,692.5426964277506
ACC000081,7,996.194077478991
ACC000081,8,1366.0045177359045
ACC000081,9,1677.6915525139807
ACC000081,10,1512.4794632180128
ACC000081,11,1713.1227671678284
ACC000081,12,1230.93210835748
ACC000082,1,654.8188377157792
ACC000082,2,417.86215326785515
ACC000082,3,349.63929089131256
ACC000082,4,273.51616052941273
ACC000082,5,332.2663535052362
ACC000082,6,360.70867596575874
ACC000082,7,679.2330531495425
ACC000082,8,645.5161664616778
ACC000082,9,842.5636942788002
ACC000082,10,930.4145521665595
ACC000082,11,783.5281169520001
ACC000082,12,595.1016155543681
ACC000083,1,1053.207803264714
ACC000083,2,705.9473758671492
ACC000083,3,701.0960785650926
ACC000083,4,463.9562359522727
ACC000083,5,647.4217539575916
ACC000083,6,700.5207351083594
ACC000083,7,1034.4980907292997
ACC000083,8,1349.9005141839443
ACC000083,9,1396.7158338454797
ACC000083,10,1597.4218749913778
ACC000083,11,1659.3782180563085
ACC000083,12,1261.120217332818
ACC000084,1,900.6715214061352
ACC000084,2,837.7826294347041
ACC000084,3,673.6376825741761
ACC000084,4,559.479921135453
ACC000084,5,705.2340537220573
ACC000084,6,802.2238679276481
ACC000084,7,953.380086555113
ACC000084,8,1143.3525595405436
ACC000084,9,1316.8062879596714
ACC000084,10,1128.2671335139826
ACC000084,11,1145.348365194807
ACC000084,12,1014.8805354499654
ACC000085,1,1264.3673080943213
ACC000085,2,956.7003498197512
ACC000085,3,761.1728436585288
ACC000085,4,621.445541925081
ACC000085,5,748.3067508473584
ACC000085,6,847.1962365152386
ACC000085,7,1245.9417629833442
ACC000085,8,1496.7696568390456
ACC000085,9,1776.2146203061172
ACC000085,10,1680.3805205564813
ACC000085,11,1657.7572702402033
ACC000085,12,1417.5563083021161
ACC000086,1,734.9412121131706
ACC000086,2,674.9070782435261
ACC000086,3,608.7756582071238
ACC000086,4,528.6580608870402
ACC000086,5,425.46309007326556
ACC000086,6,656.4333622985148
ACC000086,7,808.8176177035125
ACC000086,8,849.3757792878055
ACC000086,9,1108.9375212208947
ACC000086,10,961.9258720043395
ACC000086,11,1042.1720132220257
ACC000086,12,829.8728884141302
ACC000087,1,705.3991412265054
ACC000087,2,413.3955458264925
ACC000087,3,237.56956835741647
ACC000087,4,136.71991321579517
ACC000087,5,220.37145059203334
ACC000087,6,443.99589015848505
ACC000087,7,680.3162319441022
ACC000087,8,1078.0199664376635
ACC000087,9,1135.679587449832
ACC000087,10,1177.2076717410066
ACC000087,11,1150.399563357639
ACC000087,12,984.6857274565751
ACC000088,1,594.8433806618021
ACC000088,2,525.0864760186884
ACC000088,3,447.8007473676325
ACC000088,4,437.5563452609294
ACC000088,5,342.008668672789
ACC000088,6,517.8853504652768
ACC000088,7,535.2461480094214
ACC000088,8,480.1376541824156
ACC000088,9,549.0274191863257
ACC000088,10,594.4789668739774
ACC000088,11,621.7897607534098
ACC000088,12,573.9027118921395
ACC000089,1,409.3521958770784
ACC000089,2,354.56841171380364
ACC000089,3,214.1636968234323
ACC000089,4,218.93798375111214
ACC000089,5,207.97024088932642
ACC000089,6,295.4913823731714
ACC000089,7,399.95649841786013
ACC000089,8,549.1201770152616
ACC000089,9,561.2093519124307
ACC000089,10,613.3465850942115
ACC000089,11,462.43090526709153
ACC000089,12,484.56094958118285
ACC000090,1,353.96115660312
ACC000090,2,201.21797299161213
ACC000090,3,145.1900977005992
ACC000090,4,104.11331255891402
ACC000090,5,119.3230363870688
ACC000090,6,223.7631515456718
ACC000090,7,343.3155469559623
ACC000090,8,476.0740213243236
ACC000090,9,528.9112303901062
ACC000090,10,650.1942553033432
ACC000090,11,498.7457628278887
ACC000090,12,581.5938410372848
ACC000091,1,1217.2572628054195
ACC000091,2,990.5277567291021
ACC000091,3,723.5642432252045
ACC000091,4,668.5589588183193
ACC000091,5,638.5327120480001
ACC000091,6,1004.1952209168282
ACC000091,7,1397.3744463907733
ACC000091,8,1729.6176713048606
ACC000091,9,2039.1049499516967
ACC000091,10,2023.0127951508782
ACC000091,11,1944.0890640013893
ACC000091,12,1514.5200836558865
ACC000092,1,903.5940083217122
ACC000092,2,840.8865831529927
ACC000092,3,532.1316761431111
ACC000092,4,508.614389854754
ACC000092,5,593.6261317588688
ACC000092,6,682.1610049085849
ACC000092,7,719.9644676830492
ACC000092,8,883.1964227616348
ACC000092,9,1211.7718943085586
ACC000092,10,1238.4716677939468
ACC000092,11,1161.637809810964
ACC000092,12,1094.7808868438108
ACC000093,1,838.857897487418
ACC000093,2,558.6587972348088
ACC000093,3,271.9536649801096
ACC000093,4,224.40623940686126
ACC000093,5,285.53730820786967
ACC000093,6,570.1025651164287
ACC000093,7,857.6174674244419
ACC000093,8,1064.7311011220766
ACC000093,9,1272.3986181798325
ACC000093,10,1491.5262321981743
ACC000093,11,1540.2502346427757
ACC000093,12,1012.3103166955054
ACC000094,1,738.3101832146659
ACC000094,2,803.7380468679851
ACC000094,3,580.8608765172099
ACC000094,4,622.4936451665067
ACC000094,5,681.7221219377807
ACC000094,6,651.4521959647352
ACC000094,7,766.2885903047401
ACC000094,8,911.5390343363528
ACC000094,9,874.4070075639395
ACC000094,10,950.925722798493
ACC000094,11,923.314831674277
ACC000094,12,912.5338157168471
ACC000095,1,1247.180662985251
ACC000095,2,1091.1166428123956
ACC000095,3,1035.1903839336471
ACC000095,4,862.32934667809
ACC000095,5,857.5974454978684
ACC000095,6,906.0678152826714
ACC000095,7,1274.578542504567
ACC000095,8,1180.513319793374
ACC000095,9,1356.1193159199865
ACC000095,10,1685.995195552774
ACC000095,11,1550.8089981761646
ACC000095,12,1410.9281653802625
ACC000096,1,600.4647980014724
ACC000096,2,410.41834931179915
ACC000096,3,242.19436765268506
ACC000096,4,124.24215727666902
ACC000096,5,230.0437145696079
ACC000096,6,378.3574253891442
ACC000096,7,671.4706638593234
ACC000096,8,728.8960413082189
ACC000096,9,1227.638800972448
ACC000096,10,1365.7507845734872
ACC000096,11,1234.263752603872
ACC000096,12,962.1916368750482
ACC000097,1,740.9060493072981
ACC000097,2,820.0738576822575
ACC000097,3,780.7438013185234
ACC000097,4,775.168088728303
ACC000097,5,793.7951692954337
ACC000097,6,847.1294694959074
ACC000097,7,598.5320261097318
ACC000097,8,1003.0918265096626
ACC000097,9,1124.6948536340265
ACC000097,10,930.2571616825087
ACC000097,11,848.244456384449
ACC000097,12,1095.571232603175
ACC000098,1,645.6957360675999
ACC000098,2,500.22726613493813
ACC000098,3,390.5105573342811
ACC000098,4,333.7422026254898
ACC000098,5,367.12239044911996
ACC000098,6,536.6681929718854
ACC000098,7,793.1133632288087
ACC000098,8,945.8499221004786
ACC000098,9,922.1636668462434
ACC000098,10,1068.3897742512108
ACC000098,11,1029.7799153277142
ACC000098,12,1015.8787446467957
ACC000099,1,1135.905455259368
ACC000099,2,697.3559060811463
ACC000099,3,284.0347776527991
ACC000099,4,225.40555250258805
ACC000099,5,335.28078137016746
ACC000099,6,654.1955412707704
ACC000099,7,1051.2252562829735
ACC000099,8,1426.6677717694588
ACC000099,9,1448.9466396736998
ACC000099,10,1667.510726507346
ACC000099,11,1925.2759436938425
ACC000099,12,1707.4324075551724
ACC000100,1,425.041961014837
ACC000100,2,345.51016265278815
ACC000100,3,216.99792534032085
ACC000100,4,235.19415645352743
ACC000100,5,229.7943583667935
ACC000100,6,260.7226756229905
ACC000100,7,431.77097644148165
ACC000100,8,604.1090147117827
ACC000100,9,544.1720356005087
ACC000100,10,643.1003850904785
ACC000100,11,573.1767771956221
ACC000100,12,610.6499047861694
ACC000101,1,965.0752028937957
ACC000101,2,619.1469818353563
ACC000101,3,346.9044894873199
ACC000101,4,234.4986720540947
ACC000101,5,286.97837427770753
ACC000101,6,555.7126037537075
ACC000101,7,912.7951393202771
ACC000101,8,1294.028979492315
ACC000101,9,1730.7671980332202
ACC000101,10,1499.6882017844205
ACC000101,11,1469.1884048763895
ACC000101,12,1377.6318644539201
ACC000102,1,1108.1288527534039
ACC000102,2,799.8738570365238
ACC000102,3,457.7643139628593
ACC000102,4,355.96999449453375
ACC000102,5,535.3280952105093
ACC000102,6,646.1397469440305
ACC000102,7,1168.2018137105863
ACC000102,8,1662.6760323579679
ACC000102,9,1818.589121393345
ACC000102,10,1762.4820575989531
ACC000102,11,1841.8638567678563
ACC000102,12,1576.6048007051786
ACC000103,1,924.7137299697687
ACC000103,2,604.243682636528
ACC000103,3,352.5685611397695
ACC000103,4,301.2400033112364
ACC000103,5,382.62774540912585
ACC000103,6,621.823985865588
ACC000103,7,985.528262368814
ACC000103,8,1093.2603363065957
ACC000103,9,1578.622815731102
ACC000103,10,1455.1929077884565
ACC000103,11,1610.8073752349833
ACC000103,12,1324.9990849538947
ACC000104,1,838.8468530417355
ACC000104,2,507.1039954130308
ACC000104,3,450.5222135278125
ACC000104,4,343.61846636554986
ACC000104,5,414.8951540028313
ACC000104,6,593.5023107465412
ACC000104,7,692.6201647258794
ACC000104,8,1126.6502046341577
ACC000104,9,1061.685806833611
ACC000104,10,1265.0477892098984
ACC000104,11,1211.161398944948
ACC000104,12,1021.9373350220462
ACC000105,1,659.3733073707057
ACC000105,2,542.1650149715589
ACC000105,3,388.6752704782441
ACC000105,4,384.66168350653777
ACC000105,5,384.41205945407137
ACC000105,6,592.7640704746952
ACC000105,7,661.1327121995921
ACC000105,8,1039.849259657968
ACC000105,9,827.2965621353642
ACC000105,10,1086.3181443830078
ACC000105,11,940.0786101707417
ACC000105,12,825.2188499161167
ACC000106,1,1050.446024458119
ACC000106,2,891.2759122472637
ACC000106,3,628.8056623037795
ACC000106,4,729.4677934727724
ACC000106,5,583.7363297916982
ACC000106,6,849.7039687665296
ACC000106,7,1108.7692171388965
ACC000106,8,1146.358242655514
ACC000106,9,1499.2890794040795
ACC000106,10,1647.1153769764378
ACC000106,11,1590.2585892960685
ACC000106,12,1129.9039901189794
ACC000107,1,1701.7807541532643
ACC000107,2,1079.5924282703634
ACC000107,3,887.4821451589103
ACC000107,4,863.105492000239
ACC000107,5,881.0178752633346
ACC000107,6,1287.0198627700872
ACC000107,7,1437.0191187565345
ACC000107,8,2346.944518428946
ACC000107,9,2590.8391441833123
ACC000107,10,2755.3701213698937
ACC000107,11,2136.517388464619
ACC000107,12,1847.2093924809287
ACC000108,1,830.4057911832265
ACC000108,2,716.0709124356414
ACC000108,3,449.2364524062179
ACC000108,4,348.3856137930474
ACC000108,5,431.6662807841487
ACC000108,6,727.3870695031234
ACC000108,7,1019.8105182877454
ACC000108,8,1060.3938794501562
ACC000108,9,1217.8956396198948
ACC000108,10,1264.1976821189858
ACC000108,11,1221.9352176939205
ACC000108,12,979.3270702634848
ACC000109,1,1083.2367646849152
ACC000109,2,892.0813414495876
ACC000109,3,589.0383566739333
ACC000109,4,606.2538190775343
ACC000109,5,625.1439965440892
ACC000109,6,908.3074494489164
ACC000109,7,1041.9154396461422
ACC000109,8,1321.4992843732855
ACC000109,9,1493.3111504333804
ACC000109,10,1670.9262354589705
ACC000109,11,1227.8040908387889
ACC000109,12,1308.8720289489931
ACC000110,1,1135.5142611311664
ACC000110,2,750.1912170327682
ACC000110,3,474.9394517345264
ACC000110,4,295.9439068156157
ACC000110,5,411.14446470005777
ACC000110,6,716.7152628223324
ACC000110,7,1027.6059175939977
ACC000110,8,1255.2360003609804
ACC000110,9,1951.4465954125174
ACC000110,10,2243.7063964115773
ACC000110,11,1583.4269103585277
ACC000110,12,1652.0782401211668
ACC000111,1,1002.927942140165
ACC000111,2,589.9834594299683
ACC000111,3,313.70274549310534
ACC000111,4,253.86549245280992
ACC000111,5,335.73222541058703
ACC000111,6,621.8755265762155
ACC000111,7,896.1999041384494
ACC000111,8,974.9393099034478
ACC000111,9,1121.6950666256619
ACC000111,10,1168.8938933306608
ACC000111,11,1091.9268112027735
ACC000111,12,1000.7109632142697
ACC000112,1,946.7694779822906
ACC000112,2,666.0515058265743
ACC000112,3,653.4910411377788
ACC000112,4,527.1810099977961
ACC000112,5,556.7189431889198
ACC000112,6,770.1164248950574
ACC000112,7,918.4430835176618
ACC000112,8,1308.054022562043
ACC000112,9,1422.9245949648455
ACC000112,10,1415.6938605024086
ACC000112,11,1433.167018427623
ACC000112,12,1136.1364811799822
ACC000113,1,553.9479380761838
ACC000113,2,539.8852206621539
ACC000113,3,375.8394058227456
ACC000113,4,258.67710237050693
ACC000113,5,340.8631183973288
ACC000113,6,489.78070084049216
ACC000113,7,605.488416901738
ACC000113,8,902.5996488224739
ACC000113,9,937.3810309845074
ACC000113,10,863.1084303643864
ACC000113,11,910.532980902201
ACC000113,12,770.6544208280093
ACC000114,1,940.7386227307093
ACC000114,2,664.2618348441462
ACC000114,3,577.0684578098255
ACC000114,4,468.3906170069125
ACC000114,5,534.9676832020707
ACC000114,6,791.635942127721
ACC000114,7,885.499690417888
ACC000114,8,1176.968035599816
ACC000114,9,1624.767466423197
ACC000114,10,1580.238036453248
ACC000114,11,1488.2418623862168
ACC000114,12,1311.4076527600564
ACC000115,1,1010.6245194876332
ACC000115,2,648.1329287499073
ACC000115,3,391.3917892123904
ACC000115,4,303.6405133836028
ACC000115,5,408.26625182812404
ACC000115,6,631.9020889669878
ACC000115,7,920.063396091347
ACC000115,8,1338.449062772955
ACC000115,9,1567.085929902037
ACC000115,10,1572.7452300334833
ACC000115,11,1317.9678190043687
ACC000115,12,1452.1785919592805
ACC000116,1,1044.7272528304306
ACC000116,2,839.2964168408138
ACC000116,3,396.6677465258286
ACC000116,4,356.52778495780336
ACC000116,5,436.62775628232816
ACC000116,6,624.0742764266499
ACC000116,7,1070.815528195771
ACC000116,8,1246.07520441944
ACC000116,9,1630.6893108739832
ACC000116,10,1797.598934135583
ACC000116,11,1506.7606652561835
ACC000116,12,1242.0366575081098
ACC000117,1,771.6257495657362
ACC000117,2,493.9768050167146
ACC000117,3,354.0016128525655
ACC000117,4,303.89727741482056
ACC000117,5,399.80290171245673
ACC000117,6,569.2314686457396
ACC000117,7,614.7338005005329
ACC000117,8,776.0845674403347
ACC000117,9,1260.571125360738
ACC000117,10,1086.0194908385024
ACC000117,11,1040.7987166809567
ACC000117,12,959.3035297578296
ACC000118,1,569.0710863441325
ACC000118,2,343.58559772151733
ACC000118,3,275.1743329925056
ACC000118,4,241.34253875706327
ACC000118,5,241.36805059081786
ACC000118,6,368.92026273614647
ACC000118,7,518.5394978358202
ACC000118,8,576.7071640479558
ACC000118,9,749.4192762303023
ACC000118,10,826.3623255251497
ACC000118,11,738.0175596487173
ACC000118,12,578.0380704857943
ACC000119,1,913.6713192976973
ACC000119,2,621.9742990672207
ACC000119,3,491.58675856471814
ACC000119,4,468.94357946775636
ACC000119,5,462.21411943469394
ACC000119,6,721.0512102069315
ACC000119,7,705.8093723204162
ACC000119,8,1152.3646964325847
ACC000119,9,1071.9055427497924
ACC000119,10,1243.4622841980631
ACC000119,11,1183.9508099410136
ACC000119,12,1060.7761520639297
ACC000120,1,795.226273082727
ACC000120,2,547.6903561816825
ACC000120,3,522.4414129787256
ACC000120,4,557.6921998259006
ACC000120,5,677.4180773995015
ACC000120,6,639.2004748958326
ACC000120,7,618.0300340882382
ACC000120,8,896.7231774616681
ACC000120,9,1179.680691445521
ACC000120,10,1163.6180470103077
ACC000120,11,1213.9008397474893
ACC000120,12,1122.4662584682646
ACC000121,1,736.2408439852737
ACC000121,2,628.7200386032864
ACC000121,3,437.2574068097584
ACC000121,4,335.86406262704094
ACC000121,5,413.4848377203068
ACC000121,6,622.3903332060444
ACC000121,7,819.9621102466919
ACC000121,8,1061.24616854234
ACC000121,9,1098.188754069459
ACC000121,10,1208.6870225307355
ACC000121,11,1167.587882897802
ACC000121,12,1108.44021688417
ACC000122,1,563.8036091979095
ACC000122,2,643.6650800930748
ACC000122,3,430.924110780522
ACC000122,4,457.02009501715327
ACC000122,5,461.31706848691437
ACC000122,6,487.3906592991301
ACC000122,7,654.0086606171654
ACC000122,8,776.3060617108221
